gameId,total,maximo,minimo,margen,prorrogas,fecha,partido,estrella_gs,mvp,nota_igualdad,nota_ritmo,nota_ot,nota_estrella,KPI
0022500532,242,125,117,8,0,2026-01-09,BOS vs TOR,25.3,Payton Pritchard,0.6,0.7,0.0,0.3433333333333334,40.8
0022500533,194,103,91,12,0,2026-01-09,ORL vs PHI,20.6,Tyrese Maxey,0.4,0.0,0.0,0.1866666666666667,23.6
0022500534,235,128,107,21,0,2026-01-09,WAS vs NOP,31.20000000000001,Trey Murphy III,0.0,0.5833333333333334,0.0,0.5400000000000004,19.1
0022500535,226,121,105,16,0,2026-01-09,BKN vs LAC,27.299999999999997,James Harden,0.19999999999999996,0.43333333333333335,0.0,0.4099999999999999,23.5
0022500536,233,117,116,1,0,2026-01-09,MEM vs OKC,22.799999999999997,Jalen Williams,0.95,0.55,0.0,0.2599999999999999,53.3
0022500537,197,110,87,23,0,2026-01-09,DEN vs ATL,26.999999999999996,Jalen Johnson,0.0,0.0,0.0,0.39999999999999986,12.0
0022500538,219,112,107,5,0,2026-01-09,PHX vs NYK,23.200000000000006,Devin Booker,0.75,0.31666666666666665,0.0,0.27333333333333354,43.5
0022500539,240,137,103,34,0,2026-01-09,GSW vs SAC,23.7,Stephen Curry,0.0,0.6666666666666666,0.0,0.29,12.0
0022500540,216,111,105,6,0,2026-01-09,POR vs HOU,26.999999999999996,Kevin Durant,0.7,0.26666666666666666,0.0,0.39999999999999986,44.8
0022500541,206,105,101,4,0,2026-01-09,LAL vs MIL,24.2,LeBron James,0.8,0.1,0.0,0.30666666666666664,45.7
0022500542,280,146,134,12,0,2026-01-10,CLE vs MIN,22.2,Donovan Mitchell,0.4,1.0,0.0,0.23999999999999996,30.2
0022500543,222,123,99,24,0,2026-01-10,IND vs MIA,31.500000000000004,Andrew Nembhard,0.0,0.36666666666666664,0.0,0.5500000000000002,18.3
0022500544,190,98,92,6,0,2026-01-10,DET vs LAC,25.200000000000003,John Collins,0.7,0.0,0.0,0.3400000000000001,41.7
0022500545,195,100,95,5,0,2026-01-10,BOS vs SAS,21.999999999999993,Derrick White,0.75,0.0,0.0,0.2333333333333331,40.8
0022500546,232,125,107,18,0,2026-01-10,CHI vs DAL,23.099999999999994,Ayo Dosunmu,0.09999999999999998,0.5333333333333333,0.0,0.2699999999999998,15.3
0022500547,245,150,95,55,0,2026-01-10,UTA vs CHA,18.0,Miles Bridges,0.0,0.75,0.0,0.1,6.8
0022500548,246,128,118,10,0,2026-01-11,ORL vs NOP,27.599999999999998,Anthony Black,0.5,0.7666666666666667,0.0,0.41999999999999993,38.9
0022500549,201,103,98,5,0,2026-01-11,MEM vs BKN,17.099999999999998,Jock Landale,0.75,0.016666666666666666,0.0,0.06999999999999992,35.9
0022500550,231,116,115,1,1,2026-01-11,TOR vs PHI,24.6,Tyrese Maxey,0.95,0.5166666666666667,0.7,0.32000000000000006,68.9
0022500551,237,123,114,9,0,2026-01-11,POR vs NYK,21.5,Jalen Brunson,0.55,0.6166666666666667,0.0,0.21666666666666667,34.3
0022500552,207,104,103,1,0,2026-01-11,MIN vs SAS,22.8,Victor Wembanyama,0.95,0.11666666666666667,0.0,0.26,51.1
0022500553,236,124,112,12,0,2026-01-11,OKC vs MIA,23.499999999999996,Shai Gilgeous-Alexander,0.4,0.6,0.0,0.2833333333333332,29.5
0022500554,212,108,104,4,0,2026-01-11,DEN vs MIL,31.199999999999996,Giannis Antetokounmpo,0.8,0.2,0.0,0.5399999999999998,53.2
0022500555,205,112,93,19,0,2026-01-11,PHX vs WAS,17.6,Royce O'Neale,0.050000000000000044,0.08333333333333333,0.0,0.08666666666666671,5.3
0022500556,235,124,111,13,0,2026-01-11,GSW vs ATL,27.8,Jimmy Butler III,0.35,0.5833333333333334,0.0,0.4266666666666667,31.5
0022500557,209,111,98,13,0,2026-01-11,SAC vs HOU,26.999999999999996,Amen Thompson,0.35,0.15,0.0,0.39999999999999986,28.5
0022500558,235,123,112,11,0,2026-01-12,CLE vs UTA,29.200000000000003,Keyonte George,0.44999999999999996,0.5833333333333334,0.0,0.47333333333333344,37.4
0022500559,194,98,96,2,0,2026-01-12,IND vs BOS,21.799999999999997,Pascal Siakam,0.9,0.0,0.0,0.22666666666666657,47.3
0022500560,217,115,102,13,0,2026-01-12,TOR vs PHI,28.4,Tyrese Maxey,0.35,0.2833333333333333,0.0,0.4466666666666666,30.6
0022500561,218,113,105,8,0,2026-01-12,DAL vs BKN,27.400000000000002,Cooper Flagg,0.6,0.3,0.0,0.4133333333333334,40.9
0022500562,236,124,112,12,0,2026-01-12,SAC vs LAL,38.6,Luka Dončić,0.4,0.6,0.0,0.7866666666666667,44.6
0022500563,226,117,109,8,0,2026-01-12,LAC vs CHA,28.300000000000004,Kawhi Leonard,0.6,0.43333333333333335,0.0,0.44333333333333347,42.5
0022500564,248,127,121,6,0,2026-01-13,MIA vs PHX,29.700000000000003,Bam Adebayo,0.7,0.8,0.0,0.4900000000000001,50.2
0022500565,232,119,113,6,0,2026-01-13,HOU vs CHI,34.5,Tre Jones,0.7,0.5333333333333333,0.0,0.65,53.7
0022500566,245,139,106,33,0,2026-01-13,MIL vs MIN,25.199999999999996,Julius Randle,0.0,0.75,0.0,0.33999999999999986,13.9
0022500567,238,122,116,6,0,2026-01-13,NOP vs DEN,32.50000000000001,Jamal Murray,0.7,0.6333333333333333,0.0,0.5833333333333336,52.2
0022500568,217,119,98,21,0,2026-01-13,OKC vs SAS,26.5,Shai Gilgeous-Alexander,0.0,0.2833333333333333,0.0,0.38333333333333336,12.9
0022500569,257,141,116,25,0,2026-01-13,LAL vs ATL,28.800000000000004,LeBron James,0.0,0.95,0.0,0.46000000000000013,18.6
0022500570,216,119,97,22,0,2026-01-13,GSW vs POR,17.200000000000003,Jimmy Butler III,0.0,0.26666666666666666,0.0,0.07333333333333343,3.5
0022500571,216,115,101,14,0,2026-01-14,IND vs TOR,27.299999999999997,Scottie Barnes,0.30000000000000004,0.26666666666666666,0.0,0.4099999999999999,27.1
0022500572,240,133,107,26,0,2026-01-14,PHI vs CLE,32.4,Donovan Mitchell,0.0,0.6666666666666666,0.0,0.58,20.7
0022500573,254,128,126,2,0,2026-01-14,CHI vs UTA,36.5,Brice Sensabaugh,0.9,0.9,0.0,0.7166666666666667,66.5
0022500574,229,116,113,3,0,2026-01-14,NOP vs BKN,31.499999999999996,Trey Murphy III,0.85,0.48333333333333334,0.0,0.5499999999999999,57.2
0022500575,227,118,109,9,0,2026-01-14,DAL vs DEN,20.500000000000007,Jamal Murray,0.55,0.45,0.0,0.18333333333333357,32.5
0022500576,213,112,101,11,0,2026-01-14,SAC vs NYK,22.700000000000003,DeMar DeRozan,0.44999999999999996,0.21666666666666667,0.0,0.25666666666666677,29.0
0022500577,224,119,105,14,0,2026-01-14,LAC vs WAS,27.900000000000002,Kawhi Leonard,0.30000000000000004,0.4,0.0,0.43000000000000005,28.4
0022500578,229,118,111,7,0,2026-01-15,ORL vs MEM,27.5,Paolo Banchero,0.65,0.48333333333333334,0.0,0.4166666666666667,44.2
0022500579,213,108,105,3,0,2026-01-15,DET vs PHX,20.299999999999997,Grayson Allen,0.85,0.21666666666666667,0.0,0.17666666666666658,44.6
0022500580,233,119,114,5,0,2026-01-15,MIA vs BOS,27.600000000000005,Anfernee Simons,0.75,0.55,0.0,0.42000000000000015,49.1
0022500581,202,111,91,20,0,2026-01-15,HOU vs OKC,21.5,Chet Holmgren,0.0,0.03333333333333333,0.0,0.21666666666666667,6.7
0022500582,220,119,101,18,0,2026-01-15,SAS vs MIL,21.999999999999996,Stephon Castle,0.09999999999999998,0.3333333333333333,0.0,0.23333333333333323,13.2
0022500583,266,144,122,22,0,2026-01-15,DAL vs UTA,22.699999999999996,Brice Sensabaugh,0.0,1.0,0.0,0.25666666666666654,12.7
0022500584,239,126,113,13,0,2026-01-15,GSW vs NYK,31.000000000000004,Jimmy Butler III,0.35,0.65,0.0,0.5333333333333334,35.0
0022500585,218,117,101,16,0,2026-01-15,POR vs ATL,20.3,Shaedon Sharpe,0.19999999999999996,0.3,0.0,0.1766666666666667,15.8
0022500586,252,135,117,18,0,2026-01-15,LAL vs CHA,27.1,Luka Dončić,0.09999999999999998,0.8666666666666667,0.0,0.4033333333333334,20.9
0022500587,221,112,109,3,0,2026-01-16,BKN vs CHI,18.500000000000004,Michael Porter Jr.,0.85,0.35,0.0,0.11666666666666678,43.5
0022500588,246,127,119,8,0,2026-01-16,IND vs NOP,29.100000000000005,Jay Huff,0.6,0.7666666666666667,0.0,0.47000000000000014,44.9
0022500589,232,117,115,2,0,2026-01-16,PHI vs CLE,32.60000000000001,Jaylon Tyson,0.9,0.5333333333333333,0.0,0.586666666666667,60.8
0022500590,238,121,117,4,1,2026-01-16,TOR vs LAC,22.3,Jordan Miller,0.8,0.6333333333333333,0.7,0.24333333333333335,60.5
0022500591,215,110,105,5,0,2026-01-16,HOU vs MIN,32.599999999999994,Kevin Durant,0.75,0.25,0.0,0.5866666666666664,52.6
0022500592,243,128,115,13,0,2026-01-16,SAC vs WAS,21.200000000000003,Russell Westbrook,0.35,0.7166666666666667,0.0,0.20666666666666675,25.5
0022500593,258,138,120,18,0,2026-01-17,DAL vs UTA,27.500000000000004,Keyonte George,0.09999999999999998,0.9666666666666667,0.0,0.4166666666666668,21.8
0022500594,238,132,106,26,0,2026-01-17,ATL vs BOS,29.5,Jaylen Brown,0.0,0.6333333333333333,0.0,0.48333333333333334,17.7
0022500595,199,121,78,43,0,2026-01-17,DET vs IND,13.999999999999998,Javonte Green,0.0,0.0,0.0,0.0,0.0
0022500596,205,106,99,7,0,2026-01-17,NYK vs PHX,20.1,Miles McBride,0.65,0.08333333333333333,0.0,0.17000000000000004,34.8
0022500597,242,122,120,2,0,2026-01-17,MIA vs OKC,32.0,Shai Gilgeous-Alexander,0.9,0.7,0.0,0.5666666666666667,61.0
0022500598,249,126,123,3,0,2026-01-17,SAS vs MIN,38.400000000000006,Anthony Edwards,0.85,0.8166666666666667,0.0,0.7800000000000001,65.7
0022500599,252,136,116,20,0,2026-01-17,GSW vs CHA,22.600000000000005,Kon Knueppel,0.0,0.8666666666666667,0.0,0.2533333333333335,11.9
0022500600,236,121,115,6,0,2026-01-17,DEN vs WAS,33.900000000000006,Jamal Murray,0.7,0.6,0.0,0.6300000000000002,53.4
0022500601,248,132,116,16,0,2026-01-17,POR vs LAL,18.900000000000002,Shaedon Sharpe,0.19999999999999996,0.8,0.0,0.13000000000000006,16.9
0022500602,235,126,109,17,0,2026-01-18,MEM vs ORL,25.7,Ja Morant,0.15000000000000002,0.5833333333333334,0.0,0.35666666666666663,20.4
0022500603,226,124,102,22,0,2026-01-18,CHI vs BKN,21.299999999999994,Coby White,0.0,0.43333333333333335,0.0,0.2099999999999998,8.5
0022500604,229,119,110,9,0,2026-01-18,HOU vs NOP,24.2,Jabari Smith Jr.,0.55,0.48333333333333334,0.0,0.30666666666666664,36.4
0022500605,197,110,87,23,0,2026-01-18,DEN vs CHA,15.5,Ryan Kalkbrenner,0.0,0.0,0.0,0.016666666666666666,0.5
0022500606,227,117,110,7,0,2026-01-18,SAC vs POR,27.099999999999998,Deni Avdija,0.65,0.45,0.0,0.40333333333333327,43.6
0022500607,203,110,93,17,0,2026-01-18,LAL vs TOR,26.499999999999996,Deandre Ayton,0.15000000000000002,0.05,0.0,0.3833333333333332,18.5
0022500014,222,112,110,2,0,2026-01-19,ATL vs MIL,28.900000000000002,Nickeil Alexander-Walker,0.9,0.36666666666666664,0.0,0.46333333333333343,56.2
0022500015,240,136,104,32,0,2026-01-19,CLE vs OKC,24.799999999999994,Shai Gilgeous-Alexander,0.0,0.6666666666666666,0.0,0.32666666666666644,13.1
0022500016,211,114,97,17,0,2026-01-19,NYK vs DAL,22.7,Max Christie,0.15000000000000002,0.18333333333333332,0.0,0.25666666666666665,15.4
0022500017,207,104,103,1,0,2026-01-19,DET vs BOS,17.8,Jaylen Brown,0.95,0.11666666666666667,0.0,0.09333333333333335,46.1
0022500608,216,110,106,4,0,2026-01-19,WAS vs LAC,33.60000000000001,James Harden,0.8,0.26666666666666666,0.0,0.6200000000000003,55.9
0022500609,217,113,104,9,0,2026-01-19,PHI vs IND,29.7,Tyrese Maxey,0.55,0.2833333333333333,0.0,0.49,40.9
0022500610,243,126,117,9,0,2026-01-19,BKN vs PHX,23.9,Collin Gillespie,0.55,0.7166666666666667,0.0,0.29666666666666663,37.2
0022500611,233,123,110,13,0,2026-01-19,SAS vs UTA,29.699999999999996,Victor Wembanyama,0.35,0.55,0.0,0.4899999999999999,33.2
0022500612,247,135,112,23,0,2026-01-19,GSW vs MIA,17.5,Brandin Podziemski,0.0,0.7833333333333333,0.0,0.08333333333333333,6.4
0022500613,226,116,110,6,0,2026-01-20,PHI vs PHX,17.400000000000002,Grayson Allen,0.7,0.43333333333333335,0.0,0.08000000000000007,36.1
0022500614,248,138,110,28,0,2026-01-20,CHI vs LAC,23.0,Tre Jones,0.0,0.8,0.0,0.26666666666666666,12.0
0022500615,217,111,106,5,0,2026-01-20,HOU vs SAS,23.3,Julian Champagnie,0.75,0.2833333333333333,0.0,0.27666666666666667,43.5
0022500616,249,127,122,5,0,2026-01-20,UTA vs MIN,27.900000000000006,Anthony Edwards,0.75,0.8166666666666667,0.0,0.4300000000000002,50.7
0022500617,222,115,107,8,0,2026-01-20,DEN vs LAL,36.8,Luka Dončić,0.6,0.36666666666666664,0.0,0.7266666666666666,50.6
0022500618,272,145,127,18,0,2026-01-20,GSW vs TOR,40.3,Immanuel Quickley,0.09999999999999998,1.0,0.0,0.8433333333333333,34.8
0022500619,247,130,117,13,0,2026-01-20,SAC vs MIA,22.8,Bam Adebayo,0.35,0.7833333333333333,0.0,0.26,27.5
0022500620,181,94,87,7,0,2026-01-21,CHA vs CLE,14.399999999999999,Brandon Miller,0.65,0.0,0.0,0.0,29.3
0022500621,223,119,104,15,0,2026-01-21,BOS vs IND,24.699999999999996,Pascal Siakam,0.25,0.38333333333333336,0.0,0.3233333333333332,22.9
0022500622,186,120,66,54,0,2026-01-21,NYK vs BKN,19.9,Landry Shamet,0.0,0.0,0.0,0.16333333333333327,4.9
0022500623,246,124,122,2,0,2026-01-21,MEM vs ATL,27.999999999999996,Jalen Johnson,0.9,0.7666666666666667,0.0,0.43333333333333324,57.3
0022500624,216,112,104,8,0,2026-01-21,NOP vs DET,22.900000000000002,Jalen Duren,0.6,0.26666666666666666,0.0,0.2633333333333334,36.2
0022500625,224,122,102,20,0,2026-01-21,MIL vs OKC,42.3,Shai Gilgeous-Alexander,0.0,0.4,0.0,0.9099999999999999,29.3
0022500626,231,122,109,13,0,2026-01-21,SAC vs TOR,22.899999999999995,Scottie Barnes,0.35,0.5166666666666667,0.0,0.26333333333333314,26.2
0022500627,221,124,97,27,0,2026-01-22,ORL vs CHA,19.3,Collin Sexton,0.0,0.35,0.0,0.14333333333333337,6.1
0022500628,250,128,122,6,1,2026-01-22,PHI vs HOU,31.30000000000001,Joel Embiid,0.7,0.8333333333333334,0.7,0.5433333333333337,66.0
0022500629,204,107,97,10,0,2026-01-22,WAS vs DEN,35.300000000000004,Peyton Watson,0.5,0.06666666666666667,0.0,0.6766666666666669,43.1
0022500630,238,123,115,8,0,2026-01-22,DAL vs GSW,29.200000000000003,Naji Marshall,0.6,0.6333333333333333,0.0,0.47333333333333344,44.4
0022500631,235,120,115,5,0,2026-01-22,MIN vs CHI,21.799999999999997,Julius Randle,0.75,0.5833333333333334,0.0,0.22666666666666657,43.5
0022500632,235,126,109,17,0,2026-01-22,UTA vs SAS,28.599999999999998,De'Aaron Fox,0.15000000000000002,0.5833333333333334,0.0,0.45333333333333325,23.3
0022500633,216,112,104,8,0,2026-01-22,LAC vs LAL,26.8,Luka Dončić,0.6,0.26666666666666666,0.0,0.39333333333333337,40.1
0022500634,237,127,110,17,0,2026-01-22,POR vs MIA,26.700000000000006,Bam Adebayo,0.15000000000000002,0.6166666666666667,0.0,0.39000000000000024,21.5
0022500635,215,111,104,7,0,2026-01-23,DET vs HOU,27.000000000000004,Kevin Durant,0.65,0.25,0.0,0.40000000000000013,42.5
0022500636,213,110,103,7,0,2026-01-23,ATL vs PHX,23.0,Devin Booker,0.65,0.21666666666666667,0.0,0.26666666666666666,38.3
0022500637,256,130,126,4,2,2026-01-23,BKN vs BOS,23.000000000000007,Michael Porter Jr.,0.8,0.9333333333333333,1.0,0.2666666666666669,68.7
0022500638,241,123,118,5,0,2026-01-23,CLE vs SAC,29.400000000000002,Evan Mobley,0.75,0.6833333333333333,0.0,0.4800000000000001,51.6
0022500639,260,133,127,6,0,2026-01-23,MEM vs NOP,32.60000000000001,Saddiq Bey,0.7,1.0,0.0,0.586666666666667,54.1
0022500640,202,102,100,2,0,2026-01-23,MIL vs DEN,22.0,Giannis Antetokounmpo,0.9,0.03333333333333333,0.0,0.23333333333333334,47.7
0022500641,231,117,114,3,0,2026-01-23,OKC vs IND,38.50000000000001,Shai Gilgeous-Alexander,0.85,0.5166666666666667,0.0,0.7833333333333335,64.3
0022500642,208,110,98,12,0,2026-01-23,POR vs TOR,21.0,Immanuel Quickley,0.4,0.13333333333333333,0.0,0.2,24.7
0022500643,221,112,109,3,0,2026-01-24,PHI vs NYK,31.20000000000001,Joel Embiid,0.85,0.35,0.0,0.5400000000000004,56.2
0022500645,234,119,115,4,0,2026-01-24,CHA vs WAS,20.799999999999997,Brandon Miller,0.8,0.5666666666666667,0.0,0.19333333333333325,44.6
0022500646,224,119,105,14,0,2026-01-24,ORL vs CLE,26.599999999999998,Donovan Mitchell,0.30000000000000004,0.4,0.0,0.3866666666666666,27.1
0022500647,225,114,111,3,0,2026-01-24,CHI vs BOS,23.800000000000004,Jaylen Brown,0.85,0.4166666666666667,0.0,0.2933333333333335,49.1
0022500648,226,116,110,6,0,2026-01-24,DAL vs LAL,31.30000000000001,Luka Dončić,0.7,0.43333333333333335,0.0,0.5433333333333337,50.0
0022500649,263,147,116,31,0,2026-01-24,UTA vs MIA,21.9,Bam Adebayo,0.0,1.0,0.0,0.22999999999999995,11.9
0022500644,196,111,85,26,0,2026-01-25,MIN vs GSW,23.700000000000003,Stephen Curry,0.0,0.0,0.0,0.2900000000000001,8.7
0022500650,255,139,116,23,0,2026-01-25,DET vs SAC,25.900000000000006,Cade Cunningham,0.0,0.9166666666666666,0.0,0.3633333333333335,15.5
0022500653,204,103,101,2,0,2026-01-25,OKC vs TOR,23.399999999999995,Shai Gilgeous-Alexander,0.9,0.06666666666666667,0.0,0.27999999999999986,49.2
0022500654,199,104,95,9,0,2026-01-25,SAS vs NOP,23.900000000000002,Saddiq Bey,0.55,0.0,0.0,0.29666666666666675,33.7
0022500655,213,111,102,9,0,2026-01-25,PHX vs MIA,19.099999999999998,Jaime Jaquez Jr.,0.55,0.21666666666666667,0.0,0.1366666666666666,29.9
0022500656,215,126,89,37,0,2026-01-25,LAC vs BKN,23.3,Kawhi Leonard,0.0,0.25,0.0,0.27666666666666667,9.6
0022500657,223,130,93,37,0,2026-01-26,CHA vs PHI,30.3,Brandon Miller,0.0,0.38333333333333336,0.0,0.51,17.2
0022500658,212,114,98,16,0,2026-01-26,CLE vs ORL,32.900000000000006,Donovan Mitchell,0.19999999999999996,0.2,0.0,0.5966666666666669,27.9
0022500659,248,132,116,16,0,2026-01-26,ATL vs IND,23.2,Dyson Daniels,0.19999999999999996,0.8,0.0,0.2733333333333333,21.2
0022500660,196,102,94,8,0,2026-01-26,BOS vs POR,18.7,Jaylen Brown,0.6,0.0,0.0,0.12333333333333331,30.7
0022500661,247,129,118,11,0,2026-01-26,CHI vs LAL,39.6,Luka Dončić,0.44999999999999996,0.7833333333333333,0.0,0.8200000000000001,48.8
0022500662,207,108,99,9,0,2026-01-26,HOU vs MEM,28.800000000000004,Alperen Sengun,0.55,0.11666666666666667,0.0,0.46000000000000013,39.1
0022500663,191,108,83,25,0,2026-01-26,MIN vs GSW,17.299999999999997,Rudy Gobert,0.0,0.0,0.0,0.07666666666666658,2.3
0022500664,226,115,111,4,0,2026-01-27,WAS vs POR,24.599999999999998,Alex Sarr,0.8,0.43333333333333335,0.0,0.31999999999999995,47.8
0022500665,190,103,87,16,0,2026-01-27,NYK vs SAC,20.900000000000002,Jalen Brunson,0.19999999999999996,0.0,0.0,0.19666666666666674,14.9
0022500666,261,139,122,17,0,2026-01-27,PHI vs MIL,26.3,Myles Turner,0.15000000000000002,1.0,0.0,0.3766666666666667,23.1
0022500667,199,104,95,9,0,2026-01-27,OKC vs NOP,23.4,Chet Holmgren,0.55,0.0,0.0,0.27999999999999997,33.2
0022500668,216,109,107,2,0,2026-01-27,DEN vs DET,22.200000000000003,Cade Cunningham,0.9,0.26666666666666666,0.0,0.2400000000000001,49.0
0022500669,208,106,102,4,0,2026-01-27,PHX vs BKN,28.000000000000004,Michael Porter Jr.,0.8,0.13333333333333333,0.0,0.43333333333333346,49.7
0022500670,218,115,103,12,0,2026-01-27,UTA vs LAC,17.700000000000003,James Harden,0.4,0.3,0.0,0.0900000000000001,22.2
0022500671,228,129,99,30,0,2026-01-28,CLE vs LAL,21.499999999999996,Luka Dončić,0.0,0.4666666666666667,0.0,0.21666666666666654,8.8
0022500672,223,113,110,3,0,2026-01-28,IND vs CHI,21.2,Nikola Vučević,0.85,0.38333333333333336,0.0,0.20666666666666664,46.4
0022500673,223,117,106,11,0,2026-01-28,BOS vs ATL,22.900000000000002,Dyson Daniels,0.44999999999999996,0.38333333333333336,0.0,0.2633333333333334,30.1
0022500674,257,133,124,9,0,2026-01-28,MIA vs ORL,27.3,Anthony Black,0.55,0.95,0.0,0.41000000000000003,41.8
0022500675,211,119,92,27,0,2026-01-28,TOR vs NYK,27.999999999999996,OG Anunoby,0.0,0.18333333333333332,0.0,0.43333333333333324,13.9
0022500676,209,112,97,15,0,2026-01-28,MEM vs CHA,23.7,Moussa Diabaté,0.25,0.15,0.0,0.29,20.7
0022500677,223,118,105,13,0,2026-01-28,DAL vs MIN,25.4,Julius Randle,0.35,0.38333333333333336,0.0,0.3466666666666666,28.1
0022500678,264,140,124,16,0,2026-01-28,UTA vs GSW,23.400000000000006,Moses Moody,0.19999999999999996,1.0,0.0,0.2800000000000002,22.4
0022500679,210,111,99,12,0,2026-01-28,HOU vs SAS,27.5,Victor Wembanyama,0.4,0.16666666666666666,0.0,0.4166666666666667,31.3
0022500529,229,116,113,3,0,2026-01-29,CHI vs MIA,23.7,Jaime Jaquez Jr.,0.85,0.48333333333333334,0.0,0.29,49.4
0022500680,224,113,111,2,0,2026-01-29,PHI vs SAC,36.4,Tyrese Maxey,0.9,0.4,0.0,0.7133333333333333,63.9
0022500681,208,109,99,10,0,2026-01-29,WAS vs MIL,19.699999999999996,Myles Turner,0.5,0.13333333333333333,0.0,0.15666666666666654,27.9
0022500682,190,104,86,18,0,2026-01-29,ATL vs HOU,21.299999999999997,Kevin Durant,0.09999999999999998,0.0,0.0,0.2099999999999999,10.8
0022500683,244,123,121,2,0,2026-01-29,DAL vs CHA,40.100000000000016,Cooper Flagg,0.9,0.7333333333333333,0.0,0.8366666666666672,69.3
0022500684,210,107,103,4,0,2026-01-29,DEN vs BKN,30.7,Michael Porter Jr.,0.8,0.16666666666666666,0.0,0.5233333333333333,52.5
0022500685,210,114,96,18,0,2026-01-29,PHX vs DET,34.1,Dillon Brooks,0.09999999999999998,0.16666666666666666,0.0,0.6366666666666667,24.4
0022500686,234,123,111,12,0,2026-01-29,MIN vs OKC,24.399999999999995,Shai Gilgeous-Alexander,0.4,0.5666666666666667,0.0,0.3133333333333332,30.2
0022500687,250,130,120,10,0,2026-01-30,ORL vs TOR,26.1,Brandon Ingram,0.5,0.8333333333333334,0.0,0.37000000000000005,37.8
0022500688,253,142,111,31,0,2026-01-30,WAS vs LAL,37.1,Luka Dončić,0.0,0.8833333333333333,0.0,0.7366666666666667,26.5
0022500689,205,112,93,19,0,2026-01-30,BOS vs SAC,26.4,Payton Pritchard,0.050000000000000044,0.08333333333333333,0.0,0.37999999999999995,14.1
0022500690,224,127,97,30,0,2026-01-30,NYK vs POR,18.6,Shaedon Sharpe,0.0,0.4,0.0,0.12000000000000005,5.6
0022500691,220,114,106,8,0,2026-01-30,NOP vs MEM,21.6,Derik Queen,0.6,0.3333333333333333,0.0,0.22000000000000006,35.3
0022500693,239,126,113,13,0,2026-01-30,PHX vs CLE,21.900000000000006,Dillon Brooks,0.35,0.65,0.0,0.23000000000000018,25.9
0022500694,208,109,99,10,0,2026-01-30,UTA vs BKN,24.200000000000003,Keyonte George,0.5,0.13333333333333333,0.0,0.30666666666666675,32.4
0022500695,231,122,109,13,0,2026-01-30,DEN vs LAC,33.599999999999994,Nikola Jokić,0.35,0.5166666666666667,0.0,0.6199999999999998,36.9
0022500696,255,131,124,7,0,2026-01-30,GSW vs DET,25.5,Cade Cunningham,0.65,0.9166666666666666,0.0,0.35,44.3
0022500692,243,125,118,7,0,2026-01-31,MIA vs CHI,26.7,Ayo Dosunmu,0.65,0.7166666666666667,0.0,0.38999999999999996,44.5
0022500697,217,111,106,5,0,2026-01-31,CHA vs SAS,19.500000000000004,Collin Sexton,0.75,0.2833333333333333,0.0,0.1500000000000001,39.7
0022500698,253,129,124,5,0,2026-01-31,IND vs ATL,27.200000000000003,Jalen Johnson,0.75,0.8833333333333333,0.0,0.4066666666666668,50.4
0022500699,238,124,114,10,0,2026-01-31,PHI vs NOP,29.400000000000006,Joel Embiid,0.5,0.6333333333333333,0.0,0.4800000000000002,40.1
0022500700,245,131,114,17,0,2026-01-31,MEM vs MIN,23.700000000000003,Anthony Edwards,0.15000000000000002,0.75,0.0,0.2900000000000001,19.2
0022500701,218,111,107,4,0,2026-01-31,HOU vs DAL,26.300000000000004,Cooper Flagg,0.8,0.3,0.0,0.3766666666666668,48.8
0022500702,186,107,79,28,0,2026-02-01,BOS vs MIL,22.699999999999996,Jaylen Brown,0.0,0.0,0.0,0.25666666666666654,7.7
0022500703,215,112,103,9,0,2026-02-01,SAS vs ORL,25.2,Victor Wembanyama,0.55,0.25,0.0,0.33999999999999997,36.2
0022500704,207,130,77,53,0,2026-02-01,DET vs BKN,24.400000000000002,Cade Cunningham,0.0,0.11666666666666667,0.0,0.3133333333333334,10.0
0022500705,225,134,91,43,0,2026-02-01,MIA vs CHI,21.299999999999997,Bam Adebayo,0.0,0.4166666666666667,0.0,0.2099999999999999,8.4
0022500706,207,107,100,7,0,2026-02-01,TOR vs UTA,23.500000000000004,Lauri Markkanen,0.65,0.11666666666666667,0.0,0.28333333333333344,38.3
0022500707,228,116,112,4,0,2026-02-01,WAS vs SAC,25.800000000000004,DeMar DeRozan,0.8,0.4666666666666667,0.0,0.36000000000000015,49.1
0022500708,212,112,100,12,0,2026-02-01,NYK vs LAL,25.000000000000007,OG Anunoby,0.4,0.2,0.0,0.3333333333333336,29.0
0022500709,210,117,93,24,0,2026-02-01,PHX vs LAC,17.700000000000003,Kawhi Leonard,0.0,0.16666666666666666,0.0,0.0900000000000001,3.5
0022500710,241,130,111,19,0,2026-02-01,POR vs CLE,44.49999999999999,Jarrett Allen,0.050000000000000044,0.6833333333333333,0.0,0.9833333333333331,35.2
0022500711,232,121,111,10,0,2026-02-01,DEN vs OKC,35.300000000000004,Shai Gilgeous-Alexander,0.5,0.5333333333333333,0.0,0.6766666666666669,45.5
0022500712,197,102,95,7,0,2026-02-02,CHA vs NOP,18.700000000000003,Trey Murphy III,0.65,0.0,0.0,0.12333333333333343,33.0
0022500713,232,118,114,4,0,2026-02-02,IND vs HOU,30.000000000000007,Alperen Sengun,0.8,0.5333333333333333,0.0,0.5000000000000002,53.7
